"arkindex_paragraph_id"|"ground_truth"|"dan_prediction"|"arkindex_page_url"
"f7e646fe-0ccf-4f26-8e0a-2c5754e40a8c"|"Sendt fra Aalesund.
Til mor 25/8 1922.
Vi
sender idag en hilsen til dig
og tankerne følger med din.
Du stanser litt op paa den strævsomme vei
og ser dig tilbake igjen.
Det var ikke roser paa veien du gik
og bakkete var den iblandt.
Men guld i dit hjerte, og sol i dit blik
allikevel altid vi fandt.
Og vel er det saa at du gjemmer vel ei
de lyseste minder end blaat
saa er det dog slik, alt vi husker om dig
er minder om
det
som er godt.
Og nu staar jo livet i høi sommerstund
det er solskin paa denne din dag.
Saa tømmer du mindernes bægere ud
og glemmer den bitreste smag.
Tusener gratulationer
fra Ola & Christian."|"Til mor 25 1922.
Jeg sender idag en hilsen rfildig
og tankerne følger med din.
Du stanner flitt op paa den stræsomme vei
og ser dig tilbake igjen.
Det var ikke roser paa veien du gik
og bakkete var ærle iblandt.
Men guld i dit lynte, og sol i dit veik
allikevel altid vi fandt.
Og vel er det saa at du gjemmer vel ei
de syseste munder end blaat
saa er det dog sle?, alt vi husker andrig
er minder om det
det
det
som er godt.
Og nu staar jo livet i høi som merskud
det er solskefr paa denne din dag.
Saa tømmer du mindemes vægne ud
og glemmer den bituste smag.
Tusener og ratulationer
fra Ola E Christian."|"https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba"
"1f26cb85-fbcf-49be-8d3a-37b526f3a1ac"|"KNUD OLSEN
AALESUND.
15/3 76
Høystærede!
I taknemlig erkjendelse af
af Ærede af 9de dennes ""medeles""
at De har havt den rette opfat-
ning af Indholdene af mit
Tellegram, her var en Dispyt
om hvor lang tid der er hengaaen
siden De var paa Søndmør
nogle paastod at det er 30 Aar
siden andre 25 - og nogle 20.
og Deres Broder Syvert var
tilstede og kunde ikke give
nogen bestemt oplysning.
Syvert er nu reist hjem og
er adskiligt bedre til Helbred
end før, forresten er alt Vese-
ntlig med det gamle.
med hensyn til Fiske da
har vi paa Søndmør en 3/4
del af et godt Fiske, og da
Fangsten endnu i nogen tid
vil blive fortsat, vil her maa-
ske blive et almindeligt godt
qvanta Klipfisk. Det er noget
som maaske mindre Indtre-
serer Dem - med undskyldning
for paaført Bryderi og med"|"15/3 76
Svigstærede!
I taknemlig enkjendige af
af ærede af 9de denne medeles
at De har havt den rette opfat-
ning af Indkalden af mit
Telligvam, her var en Deipyt
om hvorlangtid ler er hengaane
siden De var paa Sandmør
nogle paastad at det er 30 Aar
siden andre 25- og nogle 26.
og Deres Broder Syvent var
til Vteds og kunde ikke give
nogen bestemt oplysning.
Syvert er nu veis! hjem og
er adskiligt bedre til Helband
end før forresten er alt Veie-
utlig med det gamle.
med hengyn til Fiske Da
har vi paa Søndomør er 3 14
del af et godt Firke, og da
Langsten endnu i nogen tid
Vil blive fortfat. vil ken maa-
te blive et almendeligt godt
guanta Klipfirtl. Det er noget
fam manjel mindre Indtre-
tener Dem. med undkyldning
for pauføret Bryderi og med"|"https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6"
"08d03774-f851-4a2f-aa84-600bd104dc0a"|"Tak for givne oplysninger
beder jeg at frembringe for M.
Aareflot min venlige hilsen
og være De hilset med agtelse
og Venskab af
Knud Olsen"|"Tak for givne oplignningen
beder jeg at foreninge hi M.
daneflat min venlige tilien
og være De hilset med ægtresi
og Vere skab af
Kund Olsker"|"https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6"
"57abfc92-6138-4cac-98b3-f517da935381"|"Bsv -
30.9.76
Christiania 26de August 1876
Hr. Henrik Ibsen.
Undertegnede K. L. Daa, der sammen med Hr.
Consul A. Heiberg og D Herrer Agent Fearnley & Eger, nu har
kjøbt et nyt Skib paa circa 260 Tons bestemt for Fragtfart
paa lange Farvande, tager sig den Frihed at bede om
Tilladelse til at maatte kalde det ""Henrik Ibsen"".
Da Skibet om 1 Maaned skal være færdigt til at seile
burde Navnet være bestemt inden 14 Dage. Hvis De
skulde have noget imod vort Ønske, vilde De være
saa venlig at underette mig om det inden den
10de September, imodsat Fald antage vi at De har
forundt os den Ære at afgive dette Tegn paa vor
Høiagtelse for Dem og Deres for Norge hædrende Virksom-
hed.
Mine Medredere bede mig melde Dem deres Ærbødige
Hilsen.
Med Høiagtelse Ærbødigst
K. L. Daa.
Adr. Professor L. K. Daa, Hægdehougen
Kristiania
P. S. Ogsaa mine Forældre hilse venligst Dem
og Deres Familie."|"Ehristiania 26de August 1876
Hr. Henrik Ibsen
Undertegnede K. L. Daa, der sammen med Hr.
Consul A. Heiberg og DHerrer Agent Feamley og Eger nu har
kjøbt et nyt Skibs paa arca 260 Tons bestemt for Fragtfan
paa lange Farvande, tager sig den Frihed at bede om
Tilladelse til at maatte kalde det «Honrik Ibsen"".
Da Skibet om 1 Maaned skal være færdigt til at seile
burde Navnet være bestemt inden 14 Dage. Hvis De
skulde have noget imod vort Ønske, vilde De være
saa venlig at underette mig om det inden den
10de September, imodsat Fald antage vi at De har
forundt os den Ære at afgive dette Tegn paa vor
Høiagtelse for Dem og Deres for Norge hædrende Virksom
hed.
Mine Medredere bede mig melde Dem deres Ærbødige
Hilsen.
Med Høiagtelse Ærbødigst
K.L. Daa.
Adr. Professor L. K. Daa, Hægdehougen
Kristiania
P.S. Ogsaa, mine Forældre hilse venligst Dem
og Deres Familie."|"https://demo.arkindex.org/element/397ffba8-54cf-4501-8a82-6d85ecfff480"
"4bc620fc-26bf-47ca-8b20-6fd924341b94"|"Hr. sprogforsker I. Aasen!
Skjønt jeg er dem personlig ubekjendt, håber
jeg dog de vil undskylde, at jeg henvender mig
til dem i nedenomhandlede sag.
Jeg har i nogen tid holdt paa med at
samle en del ord fra Hallingdal, hvilke
ikke findes i deres ordbog; ligesaa er jeg i be-
greb med at samle endel ord fra Lofoten.
Det er ikke ganske faa, jeg nu allerede har; og
da jeg saa en liden notits i et blad om, at
Hr. H. Ross har begyndt at udgive en ord-
samling, faldt det mig ind, at jeg burde spørge
Dem, om De eller maaske Hr. Ross kunde
ønske at faa min lille ordsamling.
Jeg tør maaske bede dem om et par
linjer, hvorledes jeg skal forholde mig.
Borge prestegd den 9 mai 1881
Ærbødigst
O Skattebøl"|"Hr. sprogforsker S. Aasen!
Skjønt jeg er dem skusonlig ulukjendt båber
jeg dog, de nu undskylde, at jeg henvender mig
til dem i nedcnomhonolede sag.
Jeg har i nogen lid havde paa med at
samle en del ord fra Hallingdag, hvilke
ikke findes i dens ordbog; ligesaa er jeg i be-
greb med at semle endel ord fra dafaten.
Det er ikke ganske faa, jeg nu allerede har; og
da jeg saa en liden natits i et blod om, at
Hr. H. Bass har begyndt at udgive en ord-
somling, faldt det mig ind, at jeg hurde spørge
Dem, om De eller maaske th. Hass hunde
ønske at faa min lille ordsomling.
Jeg tør maatte lude dem om et frar
linjer, hvorledes jeg skal forholde mig.
Borge prestige den 9 mai 1897
Ærbødigst
Skattebøl"|"https://demo.arkindex.org/element/3f3d2719-f0b1-4572-87cd-fb2fac0446f5"
"6ee38ef8-ba81-4c6d-b940-d280ee69acb1"|"Uppsala, Luthagsesplanaden 25, d. 20.12.1940
Kjære Sigrid!
Ett godt nytt år ønsker jeg dig! Jeg har været hos fru
Lyttkens og læst dine brev, så jeg vet litt om dig. Og igår,
da jeg var hos fru Wyller, i Stockholm, kom det brev fra dig
til henne. Selv har jeg været dårlig til at skrive, tiden er
gått med til foredrag Sverige rundt og til arbeide for
Norgeshjælpen her. Men jeg har jo tænkt på dig de fleste
av dagene, eller kanske alle, og mintes den underlige reisen
vår og spurt mig efter dine lange veier. Jeg tror du kan
hjælpe Norge, der du er. Her prøver vi at gjøre vårt beste.
Og svensk stemning er en ""tillgång"" for Norge nu, ganske
anderledes enn i sommer. Man forstår bedre og er blitt modigere.
Hjemme, i Norge, sætter de hårdt mot hårdt, mere
og mere. Fra venner hører jeg. Lille Sigrid (Thomas) skulde
kommet hit, men fikk ikke nu. For en måned siden (og mere)
kom en datter av Georg Morgenstierne. - Fra Falkberget, som
forlængst er hjemme, fikk jeg brev og hans nye bok; den er
ulæst inntil videre (av mig), men kanske jeg tar den i julen
på Högfors, dit reiser vi imorgen, til Vivekas søster. - Fru Wyller
blev så glad for ditt brev! Hun er tapper, stor. Jeg skriver
nu om Anders for ""Ord och Bild"". - Stina og barnene
hilser så meget. Vi holder oss her og klarer oss, og er
lykkelige for at få arbeide med.
Din
Fredrik Paasche."|"Uppsala, Luthagsesplanaden 25, d. 20.12.1940
Kjære Sigrid!
Ett godt nytt år ønsker jeg dig! Jeg har været livs fru
Lytthens og læst dine brev, så jeg vet litt om dig. Og igår,
da jeg var hos fru Byller, i Stockholm, hvem det brev fra dig
til henne. Selv har jeg været dårlig til at skrive, tiden er
gått med til foredrag Sverige mudt og til arbeide for
Norgerhjælpen her. Men jeg har jo tænkt på dig de fleste
av dagene, eller hanske alle, og mintes den underlige reisen
vår og spurt mig efter dine lange veier. Jeg bror du han
hjælpe Norge, der du er. Her prøver vi at gjøre vårt beste.
Og svensk stemning er en ""tillgång"" for Norge nu, ganske
anderleder enn i sommer. Man forstår bedre og er blitt modigere.
Hjemme, i Norge, sætter de hårdt mot hårdt, mere
og mere. Fra venner hører jeg. Lille-Sigrid (thomast skulde
hommet lut, men fikke ikke nu. For en måned siden (og mere)
hun en datter av Genz Morgenstierne. - Fra Falkberget, som
forlængst er hjemme, fikk jeg lerev og hans nye levle; den er
ulæst inntil videre (av mig), men hanske jeg tar den i julen
på Høgfors, dit reiser vi imorgen, til Vivehas søster. - Fru Wyller
blev så glad for ditt lerer! Hun er tapper, stor. Jeg skriver
nu om Anden for ""Ord och Bild"". - Stine og barnene
hilser så meget. Vi holder os - her og klarer oss, og er
lykkelige for at få arbeide med. Din
Fredrik Paasche."|"https://demo.arkindex.org/element/42647a08-27a5-4b2e-aa21-cffbf1ff6be2"
"453dbde9-2284-410b-b0c0-adf557fd6c21"|"Ivar Aasen.
Theatergaden.
Kristiania."|"S. D. Breve det er det et skal skal skrive at jeg skal se det ikke saa skal skrive til at see det er det et skal skrive til at see det en store det er det skal se det en store det er saa skal jeg skal se det e det en store det er saa saa saa saa saa saa saa saa saa saa saa saa saa saa det er saa saa saa saa saa saa saa saa saa det var saa saa saa saa det var saa saa saa saa saa det saa saa saa saa saa saa saa saa saa saa det er saa saa saa saa saa saa saa det er det er det er det er det er det er det en saa saa saa saa saa saa saa saa saa saa saa saa saa saa saa saa saa saa saa saa saa det var saa saa saa saa det var saa saa saa saa det var saa saa saa saa det var saa saa saa saa det saa saa saa saa det er det saa saa saa det er det saa saa saa saa det er det saa saa saa saa saa det er saa saa saa saa det er saa saa saa saa saa det er saa saa saa saa saa det er det endnu saa saa saa saa saa det er det endnu saa saa saa saa saa saa det er det endnu saa saa det er det endnu saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det en saa saa saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa saa saa det er det endnu saa saa saa saa saa det er det endnu saa saa det er det endnu saa saa det er det endnu saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu vil det er det er det en saa saa saa det er det en saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa saa saa det er det endnu saa saa saa saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa det er det endnu saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det en saa saa saa det er det en altid det er det en saa saa saa saa saa det er det endnu saa saa saa saa saa saa saa det er det endnu saa saa saa saa saa det endnu saa saa saa saa det er det endnu saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa saa saa det er det endnu saa saa saa saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det er det endnu saa saa saa det er det er det en saa saa det er det er det en saa skal være det er det en saa saa saa saa det er det en saa saa skal være det en saa saa saa saa det er det endnu saa saa saa saa saa saa saa det endnu saa saa saa saa det er det endnu saa saa saa det endnu saa saa det er det endnu saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa det er det endnu saa saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa saa saa det endnu saa saa saa det er det endnu saa saa saa det endnu saa saa saa det var saa saa det endnu saa det er det endnu saa det er det endnu saa saa det er det endnu saa saa saa det er det endnu saa saa saa saa saa det endnu saa saa saa saa saa det endnu saa saa saa saa det endnu saa saa saa det var saa saa det endnu saa det var saa saa det var saa saa det endnu saa det endnu saa det er det endnu saa saa saa det er det endnu saa saa saa det er det endnu saa saa saa saa saa saa saa saa det endnu saa saa saa saa saa saa det var saa saa saa saa det saa saa det var det endnu saa saa saa det var det saa saa saa det endnu saa det er det endnu saa saa saa det endnu saa saa saa det en saa saa saa saa saa det endnu saa det enogen allange det en andnu det en saa det en saa staar saa saa saa saa saa saa saa saa det en saa saa saa saa saa saa saa saa saa det var saa det endnu saa saa det er det endnu saa saa saa saa det er det endnu saa saa saa saa saa saa saa saa det en andre det endnu saa det endnu saa saa saa saa saa det en saa det endnu saa saa saa det en saa saa saa saa saa saa det endnu saa det er det en saa saa saa det er det endnu saa saa saa det en saa saa saa saa saa saa det endnu saa saa saa saa saa det endnu saa saa saa saa det endnu saa saa saa saa det endnuden det en saa saa det endnu saa saa saa det endnu saa saa saa saa det er det endnu saa saa det er det endnu saa saa det er det en saa saa det er det endnu saa saa saa saa det er det en saa saa saa saa saa saa saa det endnu saa saa saa saa saa det endnu saa saa saa det endnu saa saa saa det endnu saa saa det endnu saa saa det er det endnu saa saa det er det endnu saa saa det er det en saa saa det er det en saa saa det er det en saa saa det en saa saa det er det en saa saa skal saa saa saa saa det endnu saa saa saa saa det endnu saa saa saa saa saa saa det endnu saa saa saa saa saa saa sage det endnu saa det endnu saa saa saa saa saa det en saa"|"https://demo.arkindex.org/element/45c6ff3a-ce7a-4e0f-98d8-2378fb937f55"
"15556ed7-f332-4ad9-a607-e004974a2de1"|"Neergaard Nils J. Gunerus
1875.
Ivar Aasen!
Kort og godt - jeg beder om et
laan - 5 spdlr. - Man kan snu
sig, saa skarpt man vil, i samfundet,
der er dog en tid, da man trænger
andre og har vanskeligheder med
""ret og skjel"". - Den skjønsomhed, som
her fordres, søger jeg ialfald ikke
forgjæves. -
Restaurationen i Kong Karl, 18 april 1875.
Ærbødigst
G. Neergaard
student.
stud 1874
for til Amerika"|"heeregaard Nils Jeg Gunerus
Ivar Aasen!
Kort og godt - jeg beder om et
laan - 5 Spdlr. - Man kan snu
sig, saa skarpt man vil, i famfundet,
der er dog en tid, da man trænger
andre og hav vanskeligheder med
""ret og skjel"". - Den skjønsomhed, som
her fordres, søger jeg ialfald ikke
forgjæves. -
Restaurationen i Houg Karl, 18 Afril 1975.
Bbødragst
Seergaard
Studen!.
Dud 1674
for til Amerike"|"https://demo.arkindex.org/element/45c6ff3a-ce7a-4e0f-98d8-2378fb937f55"
"b8a22b9d-6361-4907-b54a-7fa7c2966af9"|"Trysil 13.11.19.
Kjære Hans Aanrud!
Det var ein liten ting eg kom til aa tenkje paa,
og som eg gjerne vilde nemne for for-
mannen i det sakkyndige utvalg. -
Vi som er medlemer i dette utvalget burde
vel holde oss saa nokolunde a jour med
det av skjønliteratur som til kvar tid
kjem ut her til lands. Men for oss som
bor borti avkrokane er dette dyrt og
vandskeleg! Ja, for meg er det mest uraad.
Eg kunde vel ha raad til aa kjøpe ein del.
Men kvifor skal eg det naar det kjem ein
heil braate bøker kvart aar som eg bryr
meg lite om? Var det for mykje aa
krevje at vaare største forlag, Aschehoug,
Norli, Gyldendahl og Cammermeyer kvart
aar sendte medlemene i det sakkyndige
utvalg alle skjønliterære bøker som dei
gir ut?
Eg ventar det beste var nok om for-
mannen skreiv til dei om dette.
Med hjarteleg helsing
din
Sven Moren."|"Turil 18.11.19.
Kjære Hans Aansud!
Det var in liten ting eg kun til aa tinkje paa,
og som og gjerne være nemme for for-
mannen i det saktyndige utralg. -
Vi som er medlemer i dette utvalget burde
vel holde oss saa nekolunde ajaur med
det de chjenlitelstur som til krar tid
hjem ut her tillands. Men for oss som
bor borti ovkrakane er disse dutt og
vandskelig! Ja, for mig er det mest usend.
Eg kunde vil ha raad vil en hjøpe ein del.
Men kvefor skal og det naar det hjem ens
heil brate baker krart om som og bryr
mig lite om? Var det for mylige aa
krevje at vaare største forlag, Aschehoug,
Nori, Gyldendahl og Cammermeyer Kratt
saa sendte medlemene i det sakkopslige
utvalg alle stipenliterære båker den dei
gir ut?
Eg nostar det vilde ma nok om for-
mennen sklive til du om dette.
Med hjærtelig hilsing
Din
Som horm."|"https://demo.arkindex.org/element/4805e117-3b29-4cb7-a537-4d17476e801d"
"33dd095f-96c8-4c43-8353-a66569244e0a"|"16. febr. 1887
Kjære, kjære Kitty.
Jeg vidste nok at du vilde blive bedrøvet
naar du hørte, at vi havde mistet vor deilige
lille gut. Idag er det 14 dage siden han døde -
og det er saa forfærdeligt, aa Kitty han var
min fryd, - han var saa stor og deilig nu,
havde faaet 4 tænder og vi troede det værste
var over - du skulde seet ham, naar Erik
eller jeg kom ind i barnekammeret, saa
skreg han høit af glæde og strakte ud sine
smaa arme, - Vi var saa uendelig lykkelige
og glade herude hos os -. Det var krampe, han
døde af, noget saa forfærdeligt har jeg aldrig
seet eller hørt, - den sidste dag kjændte han
hværken papa eller mama og sovnede rolig
borte paa Eriks fang, det er en smærte saa"|"16. febr. 1887
Kjære, kjære Hitty.
Jeg vidste nok at du vilde blive bedrøvet
naar du hørte, at vi havde mistit vor deilige
lille gut. Idag er det 14 dage siden, han døde -
og det er saa forfærdeligt, aa Kitty, han var
min bryd, - han var saa stor og deilig nu,
havde faaet 4 tænder og vi troede det værste
var over - den skulde seet ham, naar Erik
eller jeg kom ind i barnekammeret, saa
skaeg han høit af glæde og strakte ud sine
smaa anne, - vi var saa vendelig lykkelige
og glade herude hos os -. Det var krampe, han
døde af, noget saa forfærdeligt, har jeg aldrig
seet eller hørt, - den sidste dag kjændte han
hværken papa llev mansa og søvnede rolig
forte jraa Eriks fa. ""At er en smærte saa"|"https://demo.arkindex.org/element/4b860ed2-d51a-41bd-b73f-698a51730d5a"
"4594787c-42db-4056-81ba-ab9781c941aa"|"stor og tung, og det graver og værker
inde i brystet - Erik blev syg bagefter og
laa i 3 dage; men er nu frisk igjen og begyndt
at arbeide, og har det bedre, og jeg har
skal nok se, at blive kjæk igjen, jeg har
jo endnu saameget deiligt i verden - og
min kjære, kjære mand tager sig saa
nær af at jeg er bedrøvet, - og jeg har jo
endnu en deilig gut igjen, han er saa
uendelig sød og kjæk; - længter saa svært
efter sin lille broer, at det er ondt at
se, - han staar her og klipper og
tegner saa meget rart til tante Kitty.
Jeg har saa ondt for at skrive, armen
lidt daarlig, derfor er det hele saa stygt.
Stakkels gamle pappa, han døde saa
godt og roligt. Inga kommer til os for det
første. Hils Harriet, Lies mange mange
gange - din hengivne
Sofie Werenskiold"|"stor og tung, og det graver og værker.
inde i brystet - Enk blev syg bagefter og
laa i 3 dage; men er nu frisk igjen og begyndt
at arbeide, og har det bedre, og jeg har
skal nok see at blive kjæk igjen, jeg har
jo endnu saameget deiligt i verden - og
min kjære, kjære mand, tagen sig saa
nyer af, at jeg er bedrøvet, og jeg har jo
endnu en deilig gret igjen, han er saa
uendelig sød og kjæk; - længter saa svært
etter sin lille broer, at det er ondt at
se, - han staar her og klipper og
regnen saa meget rart til tante Kitty.
Jeg har saa ondt forat skrive, annen
er udt daarlig, derfor er det hele saa stygt,
I ikkels gamle papper, han døde saa
godt og roligt, Inga kommer til os for det
første. Hils Hamut, Lies mange mange
gange - din hengivne
Sofie. Werenskur"|"https://demo.arkindex.org/element/4b860ed2-d51a-41bd-b73f-698a51730d5a"
"a2835998-cfae-456e-98d2-e1579a76c186"|"Fru Camilla Collett,
Naar jeg, samtidig med mine bedste
Ønsker i Anledning af denne Deres Fødsels-
dag, sender Dem vedlagte ubetydelige og
dilletantmæssige Tegning, da skeer det
under Forudsætning om, at alt hvad der
maatte hentyde til Deres Ungdoms Veninde,
min Søster Emilie, vil have Interesse
for Dem, og gjenkalde Minder om ""auld
lang syne"". - Tegningen er laget i
1839 og fremstiller en Interieur i
mine Forældres Bolig (i Grændsegaden),
hvor en upaaregnet tidlig Morgenvisit
bringer Emilie m. Fl. til at tage Flugten.
Maaske De vil gjenkjende Emilie i hende
med de flagrende Kappebaand. -
Deres forbundne
Diriks
Christiania 23de Jan. 1893."|"Fru Camilla Collett,
Naar jeg, samtidig med mine bedste
Ønsker i Anledning af denne Deres Fødsels-
dag, sender Dem vedlagte ubetydelige og
dilletantmæssige Tegning, da skeer det
under Forudsætning om, at alt hvad der
maatte hentyde til Deres Ungdoms Veninde,
min døiter Emilie, vil have Interesse
for Dem, og gjenkalde Minder om ""auld
longsyne"". – Jeg ningen er taget i
1839 og fremstiller en Interieur i
mine Forældres Bolig (i Grændsegaden),
hvor en upaaregnet tidlig Morgenvisid
bringer Emilie m. H. til at tage Flugten.
maaske De vil gjenkjende Emilie i hende
med de flagrender Kappebaand. -
Deres forbundne
Christiania 22de Jan: 1893. Deres forbundne
Beriks"|"https://demo.arkindex.org/element/4cc3ffcc-1ab1-4999-97b1-ed4f1a68bd2c"
"c0d2fb13-38a6-4d19-9b8c-4efbd4974b20"|"Besv. 23/9-02.
HARALD NØRREGAARD
HØIESTERETSADVOKAT
KIRKEGADEN NR. 8 III
Telefon 3281.
Kristiania den 13-9-1902
Hr. professor Nansen
Edvard Munch, som for tiden er lagt ind på Rigshospitalet på grund af
et vådeskud i venstre hånd, har bedet mig ordne hans mellemværende
med Wangs auktionsforretning, der har berammet tvangsauktion
over hans der deponerede malerier. Der er stillet ham i udsigt et lån
i folkebanken på 1100 kr., hvormed han vilde udløse malerierne hos
Wang, og har han nok også fået en erklæring fra Dem i denne anled-
ning. Men advokat Fyhn, til hvem jeg idag har henvendt mig, var
ikke ganske fornøiet med ordlyden i denne erklæring, hvorfor lånet
i folkebanken endnu ikke er gået i orden. Hr. Fyhn mente, at Deres
erklæring måtte lyde omtrent så, at De indgår som selvskyldnerkautio-
nist for, at Kristiania Folkebank med de i samme under (datum
in blanco) deponerede 20 malerier vil erholde fuld dekning for det af
Edv. Munch i banken lånte beløb med renter og omkostninger, dog ikke
for mere end 1200 kr.
De vilde gjøre Munch en meget stor tjeneste, om De var villig
til at udstede en sådan erklæring og tilstille mig den snarest mulig.
Med venlig hilsen
Deres
Harald Nørregaard"|"Beso. 23/7.02.
Kristiania den 13.9-1802
Kr. professor Nansen
Evard Munch, som for tiden er lagt ind på Rigshoapitalet på grund af
et vädeskud i venstre hånd, har bedet mig ordne hans mellemværende
med Wangs anktionsforretning, der har berammet tvangsantition
over hans der deponerede malerier. Der er stillet ham i udrigt et lån
i folkehanken på 1100 kr., hvormed han vilde notøre malerierne hos
Wang, og har han nok også fått en erklæring fra Dem i denne anled-
ning. Men advokat Fykn, til hvem jeg idag har henvendt mig, var
inne ganske fornøiet med ordtyden i denne erklaring, hvorfor lånet
i folkebanken endnu ikke er gårt i orden. Hr. tybn muste, at Deres
erklaring måtte lyde omtrent så, at De indgår som selvskyldnerkantio-
måt for, at Kristiania Folkebank ved de i samme under (datum
in blanes) depomrede 20 malerier vil erholde fuld dakning for det af
Edv. Mennet i hanken länte heløb med renter og omkortninger, dog ikke
for mere end 1200 kr.
De vilde gjøre Munch en meget stor kjeneste, om De var vellig
til at udstede en sådan erklæring og tilstille mig den snarest mulig.
Med venlig hilsen
Deres
J. Arald Neisegaard"|"https://demo.arkindex.org/element/522a8e44-c23a-47b8-85f3-7074b081b65b"
"5d2f8f7a-84b0-4eee-a28f-c1b3c8ceea2c"|"Kristiania, 3./11. 1889
Herr filol. Ivar Aasen!
Da jeg har fornøjelsen at kende
deres nordsk-danske ordbog, som
er særdeles interessant for enhver
Islænder, da det islandske sprog
er jo at betragte som et afkom
af samme (ɔ: oldnorsk), understår
jeg mig ærbødigst her ved, at oversende
dem det 1. hæfte af min islandsk-franske
ordbog, tillige med mit: ""Svar"" til
Geir Zoëga angående samme.
Ærbødigst
Páll Þorkelsson
(en Islænder)
Boende i: Pilestrædet No 3. III.
Christ..."|"Fristiania, 3./11. 1889
Herr filof. Ivar Aasen!
Da jeg har fornøjelsen at kende
deres nordsk-danske ordbog, som
er særdeles interessant for enhver
Islænder, da det Tislanderke sprog
er jo at betragte som et afkom
af samme (P: oldnorsk), understår
jeg mig erbødigert her ved, at oversende
dem det 1. hæfte af min islandsk franske
ordbog, tillige, med mit: «Svar ""til
Geir Zrøga angående samme.
Ærbødigst
Pallsporketsson
(en Islænder)
(No 3. TIt.
Christ. -"|"https://demo.arkindex.org/element/52b3c48f-050a-41b8-8391-bb200808fb6c"
"5c5826d2-344e-4675-ad08-40fbc10c22e3"|"Hr. Ivar Aasen
Idet jeg er saa fri
med Overbringeren
heraf at sende Dem ""Norsk
Haandlexikon"", takker jeg
Dem for den velvillig ydede
Assistance under Verkets
Udarbeidelse. Jeg har ikke
kunnet sende Dem Lexikonet
før, da jeg har havt Van-
skelighed for at faa
fra Bogbinderen saa mange
Exemplarer, som har været
nødvendige for at tilfredsstille
Subskribenter.
De løse Hefter, De
maatte have modtaget,
vilde jeg gjerne faa tilbage.
Ærbødigst
Chr Johnsen
Kr.ania 18/8.88."|"174
Hr. Svar Aasen
Idet jeg er saafri
med Overbringeren
heraf at sende Dem ""Norsk
Haandlescison"", takker jeg
Dem for den velvillig ydede
Assistance under Verkets
Udarbeidelse. Jeg har ikke
kunnet sende Dem Lescikonet
før, da jeg har havt Van-
skelighed for at faa det
fra Begbinderen saa mange
Exemplarer, som har været
nødvendige for at tilfredsstille
Subskribenter.
De løse Hefter, De
maatte have modtaget,
vilde jeg gjerne faa tilbage.
Æet tilfage.
Krania 18/8.88.
Med Jehnam"|"https://demo.arkindex.org/element/531ea72f-d6ac-4761-9876-d13480a77d51"
