line,ground_truth,pylaia_prediction,highlight_url,callico_task_url,arkindex_page_url,csv_name,callico_id,arkindex_id,arkindex_line_id
3,"Kr. 100, som De har delt mellem","Kr. 100, som De har dette mellem",https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb?highlight=29dda002-b516-4c3e-8cb3-9d0b460e2203,https://callico.teklia.com/annotation/a02bc0ec-5ecb-4bb7-b570-16948d974ab2/annotate/transcription/,https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb,102ca72a-6c62-4f26-ad06-51c1a230febb,a02bc0ec-5ecb-4bb7-b570-16948d974ab2,102ca72a-6c62-4f26-ad06-51c1a230febb,29dda002-b516-4c3e-8cb3-9d0b460e2203
4,"Nattely, den vordende Arbejdsstue for Kvin-","Nattely, den vordende Arbeydsstue for tvin-",https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb?highlight=b6c88f2b-4a17-44a6-aea8-b4a284c9cbcd,https://callico.teklia.com/annotation/a02bc0ec-5ecb-4bb7-b570-16948d974ab2/annotate/transcription/,https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb,102ca72a-6c62-4f26-ad06-51c1a230febb,a02bc0ec-5ecb-4bb7-b570-16948d974ab2,102ca72a-6c62-4f26-ad06-51c1a230febb,b6c88f2b-4a17-44a6-aea8-b4a284c9cbcd
5,"der og Aftenhjemmet, en Gave, der","der og Aftenhjemmet,  Gave, der",https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb?highlight=590bce25-6cf7-41a8-a0d7-fd52d91e8253,https://callico.teklia.com/annotation/a02bc0ec-5ecb-4bb7-b570-16948d974ab2/annotate/transcription/,https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb,102ca72a-6c62-4f26-ad06-51c1a230febb,a02bc0ec-5ecb-4bb7-b570-16948d974ab2,102ca72a-6c62-4f26-ad06-51c1a230febb,590bce25-6cf7-41a8-a0d7-fd52d91e8253
10,Gustav Jensen.,Gustav Jemor.,https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb?highlight=63031426-adad-4719-a2b2-af1cc62dab52,https://callico.teklia.com/annotation/a02bc0ec-5ecb-4bb7-b570-16948d974ab2/annotate/transcription/,https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb,102ca72a-6c62-4f26-ad06-51c1a230febb,a02bc0ec-5ecb-4bb7-b570-16948d974ab2,102ca72a-6c62-4f26-ad06-51c1a230febb,63031426-adad-4719-a2b2-af1cc62dab52
11,G. Finne,Fine,https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb?highlight=5d93f645-72a0-43df-a627-2bed66e51ee9,https://callico.teklia.com/annotation/a02bc0ec-5ecb-4bb7-b570-16948d974ab2/annotate/transcription/,https://demo.arkindex.org/element/102ca72a-6c62-4f26-ad06-51c1a230febb,102ca72a-6c62-4f26-ad06-51c1a230febb,a02bc0ec-5ecb-4bb7-b570-16948d974ab2,102ca72a-6c62-4f26-ad06-51c1a230febb,5d93f645-72a0-43df-a627-2bed66e51ee9
1,var forma slik at De hadde grunn til å kjenne Dokk,"var form slik at de heste grun til "" kjenne døkk",https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=5edc62e2-feb7-44a1-ada3-ff4544566012,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,5edc62e2-feb7-44a1-ada3-ff4544566012
2,sård så ber eg um tilgjeving! Og eg vilde vere takksam um De,søt s hed og nu tilgjerning! Og og vilde om takksem nu de,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=3418f9d5-abb4-48a6-9411-4fd1e9a43b09,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,3418f9d5-abb4-48a6-9411-4fd1e9a43b09
3,vilde take meg på ordlyda av det eg skreiv.,vilde tale mig for ordlyde an det og skreiv.,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=17a0d7e6-4ca6-4c2a-94d0-278f22980815,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,17a0d7e6-4ca6-4c2a-94d0-278f22980815
4,"De har fått ein ansvarsfull post på Noregs største talarstol, eg vil","De har satt in amorshell sort på Norge støte ilatol, og al",https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=657b76e7-c98f-417d-84a4-2b442a5ebe93,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,657b76e7-c98f-417d-84a4-2b442a5ebe93
5,"ynskje Dokk hjerteleg til lykke, - at det må lykkest","gnikje døkk hjertelig til lykke, - at det nu lykket",https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=6c3d2788-1379-418a-bd2b-54f3fd93c6e3,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,6c3d2788-1379-418a-bd2b-54f3fd93c6e3
7,Dokk å så eit got,det å si et god,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=9796f4b5-cb26-436d-939f-e79509c3a2e0,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,9796f4b5-cb26-436d-939f-e79509c3a2e0
8,såfrø til rik vokst for eit fagert folkeliv i vårt kjære Noreg!,sefør til at orket for ud sag ast olalis i vist kjære Norg!,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=fa0ed2dc-eac2-4c47-9556-ecf7f301bba1,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,fa0ed2dc-eac2-4c47-9556-ecf7f301bba1
9,Med,hed,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=5d3eaf2b-f113-4bbd-a28f-a42fc7745107,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,5d3eaf2b-f113-4bbd-a28f-a42fc7745107
10,hjerteleg helsing og takk!,hjertelig hellig og takk!,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=c4c71325-7178-46f2-ac5c-558a20402408,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,c4c71325-7178-46f2-ac5c-558a20402408
11,Vyrds.,Nyd.,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=42101141-b202-4ef9-87df-ce70e58d07c8,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,42101141-b202-4ef9-87df-ce70e58d07c8
12,I. B.,F. B.,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243?highlight=1a82d832-32bb-4f08-9810-ca3f7810d44c,https://callico.teklia.com/annotation/65782101-9446-4edd-8c28-312c210e241d/annotate/transcription/,https://demo.arkindex.org/element/124d818b-d57d-4f9f-b4d5-7a1c1238b243,124d818b-d57d-4f9f-b4d5-7a1c1238b243,65782101-9446-4edd-8c28-312c210e241d,124d818b-d57d-4f9f-b4d5-7a1c1238b243,1a82d832-32bb-4f08-9810-ca3f7810d44c
1,Hr Ivar Aasen!,Ivar Aasen!,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d?highlight=f5619f79-e735-4a03-ad76-bed453156ca1,https://callico.teklia.com/annotation/f72b1e30-a116-45c7-9ff5-f25e3421a107/annotate/transcription/,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d,1726ba3f-0949-4f6a-9840-de15bc953d3d,f72b1e30-a116-45c7-9ff5-f25e3421a107,1726ba3f-0949-4f6a-9840-de15bc953d3d,f5619f79-e735-4a03-ad76-bed453156ca1
2,Da der paa førstkommende Lørdag i Studenter-,Da du paa først kommende Lørdag i Studenter,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d?highlight=1798bd92-e3de-48a9-9d54-2c4c34a6d0d9,https://callico.teklia.com/annotation/f72b1e30-a116-45c7-9ff5-f25e3421a107/annotate/transcription/,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d,1726ba3f-0949-4f6a-9840-de15bc953d3d,f72b1e30-a116-45c7-9ff5-f25e3421a107,1726ba3f-0949-4f6a-9840-de15bc953d3d,1798bd92-e3de-48a9-9d54-2c4c34a6d0d9
3,samfundet skal aabnes en Diskusion om Maal-,samfundet skal aabnes en Diskusion om maat-,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d?highlight=c9308d30-c8c2-4512-9aa1-5875d42ce5c4,https://callico.teklia.com/annotation/f72b1e30-a116-45c7-9ff5-f25e3421a107/annotate/transcription/,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d,1726ba3f-0949-4f6a-9840-de15bc953d3d,f72b1e30-a116-45c7-9ff5-f25e3421a107,1726ba3f-0949-4f6a-9840-de15bc953d3d,c9308d30-c8c2-4512-9aa1-5875d42ce5c4
4,"sagen, tager jeg mig herved den Ære at underret-","sagen, tager jeg mig herved den Ære at underret,",https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d?highlight=90b8a4b1-8da4-46e1-af37-d310a6382221,https://callico.teklia.com/annotation/f72b1e30-a116-45c7-9ff5-f25e3421a107/annotate/transcription/,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d,1726ba3f-0949-4f6a-9840-de15bc953d3d,f72b1e30-a116-45c7-9ff5-f25e3421a107,1726ba3f-0949-4f6a-9840-de15bc953d3d,90b8a4b1-8da4-46e1-af37-d310a6382221
6,Paa Studentersamfundets Bestyr-,Paa Budetusamfundets bestyr.,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d?highlight=3e561e16-9624-4d51-86b0-595d577eba2f,https://callico.teklia.com/annotation/f72b1e30-a116-45c7-9ff5-f25e3421a107/annotate/transcription/,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d,1726ba3f-0949-4f6a-9840-de15bc953d3d,f72b1e30-a116-45c7-9ff5-f25e3421a107,1726ba3f-0949-4f6a-9840-de15bc953d3d,3e561e16-9624-4d51-86b0-595d577eba2f
9,Erik Vullum,Erik Welhum,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d?highlight=cb706a85-e46c-4dce-a37b-c1c274ecfb1f,https://callico.teklia.com/annotation/f72b1e30-a116-45c7-9ff5-f25e3421a107/annotate/transcription/,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d,1726ba3f-0949-4f6a-9840-de15bc953d3d,f72b1e30-a116-45c7-9ff5-f25e3421a107,1726ba3f-0949-4f6a-9840-de15bc953d3d,cb706a85-e46c-4dce-a37b-c1c274ecfb1f
10,p. T. Formand.,p.T. Formand.,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d?highlight=1e67ff76-4f01-4b6a-96a0-d8a511d3ea31,https://callico.teklia.com/annotation/f72b1e30-a116-45c7-9ff5-f25e3421a107/annotate/transcription/,https://demo.arkindex.org/element/1726ba3f-0949-4f6a-9840-de15bc953d3d,1726ba3f-0949-4f6a-9840-de15bc953d3d,f72b1e30-a116-45c7-9ff5-f25e3421a107,1726ba3f-0949-4f6a-9840-de15bc953d3d,1e67ff76-4f01-4b6a-96a0-d8a511d3ea31
2,Herr Ivar Aasen!,Herr Svar Aasen!,https://demo.arkindex.org/element/1dc29c02-1ad1-4777-9ff0-0cbf1b06385d?highlight=9e1e318e-f3d8-41ad-92e9-287e7c4c8d56,https://callico.teklia.com/annotation/cba957d6-3db7-4b8c-b7bc-2faf4e79b31c/annotate/transcription/,https://demo.arkindex.org/element/1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,cba957d6-3db7-4b8c-b7bc-2faf4e79b31c,1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,9e1e318e-f3d8-41ad-92e9-287e7c4c8d56
3,Jeg er i Besiddelse af Deres,Jeg er i Besuldelse af Deres,https://demo.arkindex.org/element/1dc29c02-1ad1-4777-9ff0-0cbf1b06385d?highlight=96915f2a-2668-4e4e-bc68-4ab5f30e019a,https://callico.teklia.com/annotation/cba957d6-3db7-4b8c-b7bc-2faf4e79b31c/annotate/transcription/,https://demo.arkindex.org/element/1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,cba957d6-3db7-4b8c-b7bc-2faf4e79b31c,1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,96915f2a-2668-4e4e-bc68-4ab5f30e019a
4,Bog om norske Navne; men kan,Bag om norske Navne; men kan,https://demo.arkindex.org/element/1dc29c02-1ad1-4777-9ff0-0cbf1b06385d?highlight=a85ccf4f-8040-49c5-8d7a-038408cdaab2,https://callico.teklia.com/annotation/cba957d6-3db7-4b8c-b7bc-2faf4e79b31c/annotate/transcription/,https://demo.arkindex.org/element/1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,cba957d6-3db7-4b8c-b7bc-2faf4e79b31c,1dc29c02-1ad1-4777-9ff0-0cbf1b06385d,a85ccf4f-8040-49c5-8d7a-038408cdaab2
